so_name,fecha,cliente,empresa,so_total,linea_descripcion,producto,cantidad,subtotal_linea
SO1064,2020-11-02,MONDELEZ MEXICO,SERVICIOS FTS,15660.0,Diagnostico Para sistema de control de nivel de tanque  de agua  y valvula reguladora en Exterior de planta  MDLZ Salinas  Incluye :  - 1 Ingeniero en Automatización y 1 tecnico en electronica - Herramientas para diagnostico eléctrico /electrónico  - Incluye levantamiento de componentes dañados y componentes en buen estado. - Revision de valvula reguladora. ' Revision de sistema de control de llenado. - Se entrega reporte digital con diagnostico de falla.,Soporte Automatización (Hora de servicio),1.0,13500.0
SO1124,2020-10-29,MARCO ANTONIO FLORES BLANCO,SERVICIOS FTS,138852.0,Instalación de filtros ultra sand e Insertos en Mondelez Monterrey (Anticipo del 20% de SO1027 Y SO1014),Instalación de doce insertos de 2 pulgadas y válvula en tubería existente de agua tratada,1.0,119700.0
SO1123,2020-10-29,MARCO ANTONIO FLORES BLANCO,SERVICIOS FTS,138852.0,Instalación de filtros ultra sand e Insertos en Mondelez Monterrey (Anticipo del 20% de SO1027 Y SO1014),Instalación de doce insertos de 2 pulgadas y válvula en tubería existente de agua tratada,1.0,119700.0
SO1122,2020-10-29,MARCO ANTONIO FLORES BLANCO,SERVICIOS FTS,277704.0,Instalación de filtros ultra sand e Insertos en Mondelez Monterrey (Anticipo del 40% de SO1027 Y SO1014),Instalación de doce insertos de 2 pulgadas y válvula en tubería existente de agua tratada,1.0,239400.0
SO1120,2020-10-29,MONDELEZ MEXICO,SERVICIOS FTS,71920.0,"Mantenimiento unitario a Clima de tablero Servicio de mantenimiento mayor  a equipo de climatización para tablero de control:  • Desinstalación e Instalación de la unidad. • Desinfección de evaporador. • Limpieza de filtros. • Medición y evaluación de corriente de consumo. • Limpieza en intercambiadores de calor. • Limpieza de compresor. • Revisión, Análisis y diagnostico de la unidad. • ""setup"" y puesta marcha.",Mantenimiento Clima de Tablero,10.0,62000.0
SO966,2020-10-28,MONDELEZ MEXICO,SERVICIOS FTS,10150.0,Filtros de aire,Filtros de aire,2.0,3200.0
SO966,2020-10-28,MONDELEZ MEXICO,SERVICIOS FTS,10150.0,"Rejilla de salida Estándar con Filtro, Rittal SK 3243200 Outlet Filter for 12.7 x 12.7 ""Protección UL 94-5VAColor: RAL7035 Incluye: Filtro anti polvos y particulas pequeñas","Rejilla de salida Estándar con Filtro, Rittal SK 3243200",3.0,5550.0
SO991,2020-10-27,MONDELEZ MEXICO,SERVICIOS FTS,23072.4,Reparacion de clima maquinado L6 incluye:  - Suministro y cambio de valvula de expansion. - Soldadura con plata del 5% - vacio de sistema. - revision de fugas con nitrogeno. - Carga de gas refrogeranre R134a.,Reparacion de clima maquinado L6,1.0,19890.0
SO919,2020-10-27,MONDELEZ MEXICO,SERVICIOS FTS,14036.0,Suministro y cambio de lamparas Espiral de enfriamiento L6 Inluye:  - Suministro de 2 lamparas tecnolite IP63 para temperaturas bajas. - Incluye balastro de lamparas. - Instalación y cambio de ambas lamparas,Suministro y cambio de lamparas Espiral de enfriamiento L6,1.0,12100.0
SO1009,2020-10-27,MONDELEZ MEXICO,SERVICIOS FTS,7192.0,"Mantenimiento y diagnostico  a Clima de Mixer L6 MDLZ SALINAS Servicio de mantenimiento mayor  a equipo de climatización para tablero de control:  • Desinstalación e Instalación de la unidad. • Desinfección de evaporador. • Limpieza de filtros. • Medición y evaluación de corriente de consumo. • Limpieza en intercambiadores de calor. • Limpieza de compresor. • Revisión, Análisis y diagnostico de la unidad. • ""setup"" y puesta marcha.",Mantenimiento Clima de Tablero,1.0,6200.0
SO983,2020-10-23,MONDELEZ MEXICO,SERVICIOS FTS,313406.48,/RITTAL CLIMA 2000 WATTS/BLUE+,SK 3187930 /RITTAL CLIMA 2000 WATTS/BLUE+,2.0,215678.0
SO983,2020-10-23,MONDELEZ MEXICO,SERVICIOS FTS,313406.48,"Integracion de turbinas de recirculacion Servicio de integracion de turbinas para tablero de L2 Horno  Incluye:  - Suministro e Instalacion de 4 turbinas para tablero Enclosure internal fan MCA. RITTAL - Suministro e Instalacion de cableado electrico para alimentacion de turbinas 16 AWG. - Suministro e instaacion de 4 MiniCircuit Breakers de fusible con LED MCA. Allen Bradley, para protecion de turbinas. tipo DIN RIEL Mounted. - Suministro e instalacion de bases metalicas para instalacion de turbinas en Slots modulares de tablero Rittal. - Personal calificado por RITTAL para realizar la integracion. - Supervisor de seguridad y de obra para el proyecto.",Integracion de turbinas de recirculacion,1.0,41000.0
SO983,2020-10-23,MONDELEZ MEXICO,SERVICIOS FTS,313406.48,Integracion de 2 Climas Rittal para tablero de Horno L2 Incluye:  -  Corte de placa de acero para montaje de clima -  Montaje de clima en 2 puertas. - Hardware necesario para la instalación - 3 Guardamotores 20 amps MCA Allen Bradley. - Tablillas de conexiones -  Cable necesario para fuerza 12 AWG.,Integracion de 3 Climas Rittal para tablero de Horno L2,1.0,13500.0
SO1114,2020-10-23,MGM Ingeniería SA de CV,SERVICIOS FTS,2320.0,Servicio de Segurista en sitio (1 dia )  Incluye: - Preparar formatos 1 día antes de actividad.  - Realizar SAP (Safety Action Plan ) y evaluación de riesgos (Cuando sea requerido) - Acompañar al personal en sus actividades  - Segurista certificado ante la STPS y habilitado para ejercer en Mondelez international.,"Description  21025-07 Servicios de Supervisión   - Comments: Servicios de supervision de ingenieria para el proyecto 21G- Repack - Tailor, planta Mondelez Monterrey (G) Folio:2d92ab19-5f4e-4454-9a42-eaa4dbeas1aa",1.0,2000.0
SO1106,2020-10-23,MONDELEZ MEXICO,SERVICIOS FTS,7192.0,"Mantenimiento de clima de tablero en Almacen de refacciones.  Servicio de mantenimiento mayor  a equipo de climatización para tablero de control:  • Desinstalación e Instalación de la unidad. • Desinfección de evaporador. • Limpieza de filtros. • Medición y evaluación de corriente de consumo. • Limpieza en intercambiadores de calor. • Limpieza de compresor. • Revisión, Análisis y diagnostico de la unidad. • ""setup"" y puesta marcha.",Mantenimiento Clima de Tablero,1.0,6200.0
SO1102,2020-10-21,MONDELEZ MEXICO,SERVICIOS FTS,71920.0,"Mantenimiento unitario a Clima de tablero Servicio de mantenimiento mayor  a equipo de climatización para tablero de control:  • Desinstalación e Instalación de la unidad. • Desinfección de evaporador. • Limpieza de filtros. • Medición y evaluación de corriente de consumo. • Limpieza en intercambiadores de calor. • Limpieza de compresor. • Revisión, Análisis y diagnostico de la unidad. • ""setup"" y puesta marcha.",Mantenimiento Clima de Tablero,10.0,62000.0
SO1050,2020-10-21,MONDELEZ MEXICO,SERVICIOS FTS,12667.2,Diagnostico Para falla en Controlador de bombas Agua Exterior de planta  MDLZ MTY  Incluye :  - 1 Ingeniero en Automatización - Herramientas para diagnostico eléctrico /electrónico  - Laptop con Software necesario de Rockwell Automation (cuando sea necesario),Soporte Automatización (Hora de servicio),1.0,10920.0
SO763,2020-10-14,MONDELEZ MEXICO,SERVICIOS FTS,15544.0,Servicio de Montaje e Integración de clima de tablero Incluye:  - Corte en acero inoxidable para montaje de clima. - Perforaciones para acero inoxidable para tornilleria de clima- - MiniCircuit Breaker 10 amps DIN RIEL MCA. Allen Bradley. - Cable de alimentación calibre 12 AWG. - Montaje y puesta en marcha de equipo. - Incluye el suministro e instalación de placas de acero para tapar cualquier entrada de aire caliente existente en el tablero,Servicio de Montaje e Integración de clima de tablero,1.0,13400.0
SO1077,2020-10-12,MONDELEZ MEXICO,SERVICIOS FTS,15544.0,"Mantenimiento a Tablero Eléctrico y clima de Tablero en Mondelez Planta Salinas Mixer L4  Incluído en mantenimiento Tablero  - Toma de termografías y reporte con analisis termografico. - Rsportes de Mantenimiento digitales y de analisis en tiempo real con aplicacion mobil. - Aspirado de tablero y componentes - Limpieza de gabinete exterior e interior - Reapriete de tornillería con torque controlado en base a Workmanship standar de Rockwell Automation. - Reacomodo de cables, canaletas y conecciónes mal ubicadas. - Prueba ""Pull check"" punto por punto   Incluido en Mantenimiento de clima:  Desinfección de evaporador. • Limpieza de filtros. • Medición y evaluación de corriente de consumo. • Medición y evaluación del estado de gas de enfriamiento (en caso de contar con válvulas de servicio) • Limpieza en intercambiadores de calor. • Limpieza de compresores. • Revisión, Análisis y diagnostico de la unidad. • Propuestas de solución. -Incluye conexion electrica del clima.(incluido guardamotor , cable y conector plug marca RITTAL).  No se incluyen refacciones. Del clima",Mantenimiento a Tablero Electrico,1.0,13400.0
SO1054,2020-10-12,MONDELEZ MEXICO,SERVICIOS FTS,71920.0,"Mantenimiento unitario a Clima de tablero Servicio de mantenimiento mayor  a equipo de climatización para tablero de control:  • Desinstalación e Instalación de la unidad. • Desinfección de evaporador. • Limpieza de filtros. • Medición y evaluación de corriente de consumo. • Limpieza en intercambiadores de calor. • Limpieza de compresor. • Revisión, Análisis y diagnostico de la unidad. • ""setup"" y puesta marcha.",Mantenimiento Clima de Tablero,10.0,62000.0
SO1073,2020-10-07,MONDELEZ MEXICO,SERVICIOS FTS,556800.0,SERVICIO Y MANTENIMIENTO A MEDIDORES DE FLUJO  INCLUYE: ● REFACCIONES NECESARIAS ● MANO DE OBRA ● HERRAMIENTA,SERVICIO Y MANTENIMIENTO A MEDIDORES DE FLUJO,1.0,480000.0
SO962,2020-10-06,MONDELEZ MEXICO,SERVICIOS FTS,145243.6,(MANO DE OBRA) Servicio de  Reparacion de 10 VFD MCA Allen Bradley. Incluye: - Instalación de Ventiladores y puesta en marcha de 20 abanicos para enfriamiento de MAIN BOARD VFD MCA. Allen Bradley.,Servicio de  Reparacion de 1 VFD MCA Allen Bradley.,1.0,43823.5
SO962,2020-10-06,MONDELEZ MEXICO,SERVICIOS FTS,145243.6,(MATERIALES ) KIT de abanicos para enfriamiento de 10 Main Board de VFDs MCA Allen Bradley .Abanicos  MCA ALLEN BRADLEY 24VDC. Incluye: - 20 Abanicos en total,KIT DE ABANICOS PARA ENFRIAMIENTO DE 20 VFD MCA ALLEN DRADLEY MAIN BOARD. 24VDC CON CONECTOR PLUG RAPIDO PARA CONEXION EN TARJETA ELECTRONICA.,1.0,81386.5
SO886,2020-10-06,MONDELEZ MEXICO,SERVICIOS FTS,46864.0,Servicio y suministro de tanque de nitrogeno con carrito Móvil en Planta Salinas,Mantenimiento a Tablero Electrico,2.0,6400.0
SO886,2020-10-06,MONDELEZ MEXICO,SERVICIOS FTS,46864.0,Servicio de Mantenimiento y Diagnostico a 21 Unidades de CCM con VFD PowerFlex MCA. Allen Bradley 	  Incluye:  - Apertura de Frame de plastico de 10 VFD - Inyección de nitrogeno con pistola y regulador de presión - Desincrustacion de polvo y Harina - Armado de Frames de plastico. -Reporte digital de la actividad. - Diagnostico de control y comunicacion para revisión de falla y errores,Servicio de Mantenimiento a 32 VFD PowerFlex MCA. Allen Bradley,1.0,34000.0
SO961,2020-10-05,MONDELEZ MEXICO,SERVICIOS FTS,145243.6,(MANO DE OBRA) Servicio de  Reparacion de 10 VFD MCA Allen Bradley. Incluye: - Instalación de Ventiladores y puesta en marcha de 20 abanicos para enfriamiento de MAIN BOARD VFD MCA. Allen Bradley.,Servicio de  Reparacion de 1 VFD MCA Allen Bradley.,1.0,43823.5
SO961,2020-10-05,MONDELEZ MEXICO,SERVICIOS FTS,145243.6,(MATERIALES ) KIT de abanicos para enfriamiento de 10 Main Board de VFDs MCA Allen Bradley .Abanicos  MCA ALLEN BRADLEY 24VDC. Incluye: - 20 Abanicos en total,KIT DE ABANICOS PARA ENFRIAMIENTO DE 20 VFD MCA ALLEN DRADLEY MAIN BOARD. 24VDC CON CONECTOR PLUG RAPIDO PARA CONEXION EN TARJETA ELECTRONICA.,1.0,81386.5
SO944,2020-10-05,MONDELEZ MEXICO,SERVICIOS FTS,22272.0,Reparacion de tuberia del tanque de Frudex 63,Reparacion de tuberia del tanque de Frudex 63,1.0,19200.0
SO858,2020-10-05,MONDELEZ MEXICO,SERVICIOS FTS,22968.0,Servicio de colocacion de base de motor de acero inoxidable conexión eléctrica en el Area de tanques,Servicio de colocacion de base de motor de acero inoxidable conexión eléctrica en el Area de tanques,1.0,19800.0
SO1038,2020-10-05,MONDELEZ MEXICO,SERVICIOS FTS,132240.0,"Servicio de desinstalacion de 2 sistemas de deshumidificadores en Planta Mdlz MTY.   - Maniobras de desinstalacion de los 2 deshumidificadores - desinstalacion de Soportería - desinstlacion de Herrajes y hardware - Resane de huecos y orificios. - Flete/transportacion de equipos fuera de planta Mty hacia planta Salinas - Maniobras de acarreo en planta Salinas , hasta sitio final.",Maniobras e Izajes,1.0,114000.0
SO1037,2020-10-05,MONDELEZ MEXICO,SERVICIOS FTS,129920.0,"1 Mes de Renta de : 2 Chillers . CAP: 5 TON ,MCA. Clima-Flex , con Bomba 1/2 hp.Type: Descarga Vertical","1 Mes de Renta de : 2 Chillers . CAP: 5 TON ,MCA. Clima-Flex , con Bomba 1/2 hp.Type: Descarga Vertical",2.0,112000.0
SO1025,2020-10-05,MONDELEZ MEXICO,SERVICIOS FTS,7192.0,"Mantenimiento unitario a Clima de tablero L1 Servicio de mantenimiento mayor  a equipo de climatización para tablero de control:  • Desinstalación e Instalación de la unidad. • Desinfección de evaporador. • Limpieza de filtros. • Medición y evaluación de corriente de consumo. • Limpieza en intercambiadores de calor. • Limpieza de compresor. • Revisión, Análisis y diagnostico de la unidad. • ""setup"" y puesta marcha.",Mantenimiento Clima de Tablero,1.0,6200.0
SO1022,2020-10-05,MONDELEZ MEXICO,SERVICIOS FTS,14384.0,"Mantenimiento Clima de Tablero area de Silos Servicio de mantenimiento mayor  a equipo de climatización para tablero de control:  • Desinstalación e Instalación de la unidad. • Desinfección de evaporador. • Limpieza de filtros. • Medición y evaluación de corriente de consumo. • Limpieza en intercambiadores de calor. • Limpieza de compresor. • Revisión, Análisis y diagnostico de la unidad. • ""setup"" y puesta marcha.",Mantenimiento Clima de Tablero,2.0,12400.0
SO1071,2020-10-02,MARCO ANTONIO FLORES BLANCO,SERVICIOS FTS,377000.0,INSTALACION ELECTRICA E INSTALACION DE FILTROS Y SOPORTERÍA marca: N/A,OC 2300,1.0,325000.0
SO1070,2020-10-02,MARCO ANTONIO FLORES BLANCO,SERVICIOS FTS,317260.0,"OC 2300 INTEGRACION VALVULAS E INSERTOS EN ACERO INOXIDABLE. INCLUYE: -TOTO EL MATERIAL HIDRÁULICO(TUBERÍA, COPLES PARA INSERTOS, VÁLVULAS DE PASO, VÁLVULAS MANÓMETROS, NIPLES,ETC) - 12 MANÓMETROS -6 BASES DE ACERO INOX PARA FILTROS -MAN",OC 2300,1.0,273500.0
SO1055,2020-10-01,JUAN DE LA CRUZ MALDONADO,SERVICIOS FTS,27500.0,Póliza Mantenimientos Equipos de Refrigeración,Póliza Mantenimientos Equipos de Refrigeración,1.0,23706.9
SO1036,2020-09-25,"MONDELEZ MEXICO, Adrián Vazquez",SERVICIOS FTS,22921.6,Amprerimetro MCA FLUKE MOD: 324,Amprerimetro MCA FLUKE MOD: 324,2.0,19760.0
SO1039,2020-09-24,MGM Ingeniería SA de CV,SERVICIOS FTS,2320.0,Servicio de Segurista en sitio (1 dia )  Incluye: - Preparar formatos 1 día antes de actividad.  - Realizar SAP (Safety Action Plan ) y evaluación de riesgos (Cuando sea requerido) - Acompañar al personal en sus actividades  - Segurista certificado ante la STPS y habilitado para ejercer en Mondelez international.,"Description  21025-07 Servicios de Supervisión   - Comments: Servicios de supervision de ingenieria para el proyecto 21G- Repack - Tailor, planta Mondelez Monterrey (G) Folio:2d92ab19-5f4e-4454-9a42-eaa4dbeas1aa",1.0,2000.0
SO1032,2020-09-23,MONDELEZ MEXICO,SERVICIOS FTS,139200.0,SERVICIO DE MANTENIMIENTO Y CALIBRACIÓN A MEDIDORES DE PRESIÓN ÁREA DE HORNOS. INCLUYE:  ● REFACCIONES NECESARIAS ● MANO DE OBRA ● HERRAMIENTA,SERVICIO DE MANTENIMIENTO Y CALIBRACIÓN A MEDIDORES DE PRESIÓN ÁREA DE HORNOS.,1.0,120000.0
SO1035,2020-09-22,MGM Ingeniería SA de CV,SERVICIOS FTS,2320.0,Servicio de Segurista en sitio (1 dia )  Incluye: - Preparar formatos 1 día antes de actividad.  - Realizar SAP (Safety Action Plan ) y evaluación de riesgos (Cuando sea requerido) - Acompañar al personal en sus actividades  - Segurista certificado ante la STPS y habilitado para ejercer en Mondelez international.,"Description  21025-07 Servicios de Supervisión   - Comments: Servicios de supervision de ingenieria para el proyecto 21G- Repack - Tailor, planta Mondelez Monterrey (G) Folio:2d92ab19-5f4e-4454-9a42-eaa4dbeas1aa",1.0,2000.0
SO1021,2020-09-21,MONDELEZ MEXICO,SERVICIOS FTS,28768.0,"Cambio de 18 mts de tubería de acero de 2” a tubería 2”de pvc ced 80, incluye materiales y mano de obra",Instalación de doce insertos de 2 pulgadas y válvula en tubería existente de agua tratada,1.0,24800.0
SO1015,2020-09-21,MONDELEZ MEXICO,SERVICIOS FTS,32016.0,Mantenimiento y diagnostico a Manejadora de Aire Cortadora L1 Incluye:  - Limpieza de serpentines con Agua a presión. - Toma de temperaturas con camara termografica. - Limpieza de charola de condensado de la manejadora. - Limpieza de equipo en General. - Revision de condiciones de motor electrico y banda. -Analisis completo de la Unidad.   No incluye:  - Refacciones,Mantenimiento a Manejadora de Aire Corta,1.0,27600.0
SO1005,2020-09-21,MONDELEZ MEXICO,SERVICIOS FTS,86471.04,"Suministro de compresor y filtro deshidratador Hoffman  Specs: nVent, Pentair, Hoffman, Mclean 101026107, 101026107sp, 10-1026-107, 10 1026 107, RK233FT-037-BF, rk233ft037bf Compressor, 230 Volt","Suministro de compresor y filtro deshidratador : nVent, Pentair, Hoffman, Mclean 101026107, 101026107sp, 10-1026-107, 10 1026 107, RK233FT-037-BF, rk233ft037bf Compressor, 230 Volt",1.0,49744.0
SO1005,2020-09-21,MONDELEZ MEXICO,SERVICIOS FTS,86471.04,Servicio de Reparación de clima de tablero Horno L8  Incluye:  - Instalacion de compresor - instalacion de filtro de refrigeracion. - Limpieza de sistema de refrigeracion - Soldadura del 5% de plata. - Instalacion de valvulas de servicio. - Instalacion de equipo en tablero electrico y puesta en marcha.,Servicio de Reparación de clima de tablero Horno L8,1.0,12500.0
SO1005,2020-09-21,MONDELEZ MEXICO,SERVICIOS FTS,86471.04,Instalacion electrica y montaje de clima Incluye: - Suministro de Guardamotor para clima de tablero. - Suministro de kit de instalacion y Hardware para clima,Instalacion electrica y montaje de clima,1.0,12300.0
SO1008,2020-09-18,MONDELEZ MEXICO,SERVICIOS FTS,88160.0,"Mantenimiento Tunel de enfriamiento - Zona 3 Linea 6  Incluye:  -Cambio de aceite y carga de gas  -Suministro de Aceite Emkarate RL32H - Refrigerante 404 - Mantenimiento a Condensador y evaporadort : ( limpieza de evaporador y condensador con agua a presión, remover abanicos de enfriamiento para lavado e inspección). - Cambio de filtro deshidratador de circuito de refrigeración (Instalacion y suministro) con soldadura autogena. - Revisión de parametros y sintonización de control (Incluye mtto de tablero)",Mantenimiento Tunel de enfriamiento - Zona 2 Linea 6,1.0,76000.0
SO1016,2020-09-17,MONDELEZ MEXICO,SERVICIOS FTS,15544.0,"Mantenimiento a Tablero Eléctrico y clima de Tablero en Mondelez Planta Salinas GOE L4  Incluído en mantenimiento Tablero  - Toma de termografías y reporte con analisis termografico. - Rsportes de Mantenimiento digitales y de analisis en tiempo real con aplicacion mobil. - Aspirado de tablero y componentes - Limpieza de gabinete exterior e interior - Reapriete de tornillería con torque controlado en base a Workmanship standar de Rockwell Automation. - Reacomodo de cables, canaletas y conecciónes mal ubicadas. - Prueba ""Pull check"" punto por punto   Incluido en Mantenimiento de clima:  Desinfección de evaporador. • Limpieza de filtros. • Medición y evaluación de corriente de consumo. • Medición y evaluación del estado de gas de enfriamiento (en caso de contar con válvulas de servicio) • Limpieza en intercambiadores de calor. • Limpieza de compresores. • Revisión, Análisis y diagnostico de la unidad. • Propuestas de solución. -Incluye conexion electrica del clima.(incluido guardamotor , cable y conector plug marca RITTAL).  No se incluyen refacciones. Del clima",Mantenimiento a Tablero Electrico,1.0,13400.0
SO998,2020-09-14,Daniel Cuateta,SERVICIOS FTS,730956.6,Integracion de climas Para tablero  MDLZ  MTY (4000 Y 6000 WATTS),Integracion de climas Para tablero  MDLZ  MTY (4000 Y 6000 WATTS),1.0,630135.0
SO1007,2020-09-14,MONDELEZ MEXICO,SERVICIOS FTS,49880.0,"Instalación de Cableado Ethernet CAT5E en (2) Maquinas FPE´s de L11. Desde tablero de control, hasta un costado de cada maquina  a travez de 50 mts por maquina.  Incluye:  - Canalización de cable a travez de 52 metros de Charola. por maquina (104 mts en total) - Incluye conectores ponchados en ambos extremos - Plataforma Articulada para maniobras - Desarmado de charolas, guardas y estructuras que sean necesarias en maquina. - Personal con Certificados DC3 para trabajos: Electricos, Alturas y Uso de plataformas. - Personal de Seguridad y Supervisión de obra. Nota: Cable será proporcionado por automatización de Mondelez",Instalación de Cable Ethernet,1.0,43000.0
SO875,2020-09-08,MONDELEZ MEXICO,SERVICIOS FTS,14500.0,"Instalación de Cable Ethernet y Tubería conduit. Horno L1   - Tubería Condit 1/2 "" pared gruesa por 10 metros. - Cable Ethernet CAT5E Blindado. - Hardware y herrajes para instalación. - Mano de obra para Instalación. - Equipo de elevación necesario.",Instalación de Cable Ethernet,1.0,12500.0
SO987,2020-09-03,MONDELEZ MEXICO,SERVICIOS FTS,40600.0,"Programacion de mensajes en Monitor andon y Panel view, L7 Maquinado  Incluye :  - 1 Ingeniero o técnico en Automatización - Segurista y Tecnico para apoyo de identificación - Herramientas para Programación e identificacion eléctrico /electrónico  - Laptop con Software necesario de Rockwell Automation.",Instalación de Cable Ethernet,1.0,35000.0
SO990,2020-08-28,MONDELEZ MEXICO,SERVICIOS FTS,7192.0,"Mantenimiento y diagnostico  a Clima de Maquinado L7 Servicio de mantenimiento mayor  a equipo de climatización para tablero de control:  • Desinstalación e Instalación de la unidad. • Desinfección de evaporador. • Limpieza de filtros. • Medición y evaluación de corriente de consumo. • Limpieza en intercambiadores de calor. • Limpieza de compresor. • Revisión, Análisis y diagnostico de la unidad. • ""setup"" y puesta marcha.",Mantenimiento Clima de Tablero,1.0,6200.0
SO976,2020-08-28,"MONDELEZ MEXICO, Marlon Castellanos",SERVICIOS FTS,14384.0,"Mantenimiento Clima de Tablero Horno y Empaque L6 Servicio de mantenimiento mayor  a equipo de climatización para tablero de control:  • Desinstalación e Instalación de la unidad. • Desinfección de evaporador. • Limpieza de filtros. • Medición y evaluación de corriente de consumo. • Limpieza en intercambiadores de calor. • Limpieza de compresor. • Revisión, Análisis y diagnostico de la unidad. • ""setup"" y puesta marcha.",Mantenimiento Clima de Tablero,2.0,12400.0
SO975,2020-08-28,"MONDELEZ MEXICO, Marlon Castellanos",SERVICIOS FTS,14384.0,"Mantenimiento Clima de Tablero Maquinado y Amases L6 Servicio de mantenimiento mayor  a equipo de climatización para tablero de control:  • Desinstalación e Instalación de la unidad. • Desinfección de evaporador. • Limpieza de filtros. • Medición y evaluación de corriente de consumo. • Limpieza en intercambiadores de calor. • Limpieza de compresor. • Revisión, Análisis y diagnostico de la unidad. • ""setup"" y puesta marcha.",Mantenimiento Clima de Tablero,2.0,12400.0
SO988,2020-08-26,MONDELEZ MEXICO,SERVICIOS FTS,31900.0,"CAMISOLA ARC FLASH RATED MARCA: BULWARKFabric Westex Ultrasoft® Flame-resistant, 7 oz. (235 g/m²) 88% Cotton / 12% NylonAdditional Information:Concealed-Gripper Pocketless Shirt features: Arc rating: 8.6 cal/cm²","CAMISOLA ARC FLASH RATED MARCA: BULWARKFabric Westex Ultrasoft® Flame-resistant, 7 oz. (235 g/m²) 88% Cotton / 12% NylonAdditional Information:Concealed-Gripper Pocketless Shirt features: Arc rating: 8.6 cal/cm²",10.0,27500.0
SO953,2020-08-26,MONDELEZ MEXICO,SERVICIOS FTS,43152.0,"Mantenimiento y Diagnóstico AC UNIT   Servicio de mantenimiento y diagnóstico a equipo de refrigeración para tablero de control Empaque L5  • Desinfección de evaporador. • Limpieza de filtros. • Medición y evaluación de corriente de consumo. • Medición y evaluación del estado de gas de enfriamiento (en caso de contar con válvulas de servicio) • Limpieza en intercambiadores de calor. • Limpieza de compresores. • Revisión, Análisis y diagnostico de la unidad. • Propuestas de solución.  No se incluyen refacciones.",Mantenimiento Clima de Tablero,6.0,37200.0
SO951,2020-08-26,MONDELEZ MEXICO,SERVICIOS FTS,7192.0,"Mantenimiento y Diagnóstico AC UNIT   Servicio de mantenimiento y diagnóstico a equipo de refrigeración para tablero de control Mixer L5  • Desinfección de evaporador. • Limpieza de filtros. • Medición y evaluación de corriente de consumo. • Medición y evaluación del estado de gas de enfriamiento (en caso de contar con válvulas de servicio) • Limpieza en intercambiadores de calor. • Limpieza de compresores. • Revisión, Análisis y diagnostico de la unidad. • Propuestas de solución.  No se incluyen refacciones.",Mantenimiento Clima de Tablero,1.0,6200.0
SO949,2020-08-26,MONDELEZ MEXICO,SERVICIOS FTS,30844.4,Servicio y suministro de tanque de nitrogeno con carrito Móvil en Planta Salinas,Mantenimiento a Tablero Electrico,1.0,3200.0
SO949,2020-08-26,MONDELEZ MEXICO,SERVICIOS FTS,30844.4,Servicio de Mantenimiento a 11 VFD PowerFlex MCA. Allen Bradley Maquinado  linea 5	  Incluye:  - Apertura de Frame de plastico de 11 VFD - Inyección de nitrogeno con pistola y regulador de presión - Desincrustacion de polvo y Harina - Armado de Frames de plastico. -Reporte digital de la actividad.,Servicio de Mantenimiento a 32 VFD PowerFlex MCA. Allen Bradley,1.0,19040.0
SO949,2020-08-26,MONDELEZ MEXICO,SERVICIOS FTS,30844.4,"Mantenimiento a Tableros Electricos de control de Tablero de Maquinado L5  Incluído en mantenimiento:  - Toma de termografías y reporte con analisis termografico. - Rsportes de Mantenimiento digitales y de analisis en tiempo real con aplicacion mobil. - Aspirado de tablero y componentes - Limpieza de gabinete exterior e interior - Reapriete de tornillería con torque controlado en base a Workmanship standar de Rockwell Automation. - Reacomodo de cables, canaletas y conecciónes mal ubicadas. - Prueba ""Pull check"" punto por punto",Mantenimiento a Tablero Electrico,1.0,4350.0
SO948,2020-08-26,MONDELEZ MEXICO,SERVICIOS FTS,28246.0,Servicio y suministro de tanque de nitrogeno con carrito Móvil en Planta Salinas,Mantenimiento a Tablero Electrico,1.0,3200.0
SO948,2020-08-26,MONDELEZ MEXICO,SERVICIOS FTS,28246.0,Servicio de Mantenimiento a 15 VFD PowerFlex MCA. Allen Bradley Horno linea 5  Incluye:  - Apertura de Frame de plastico de 15 VFD - Inyección de nitrogeno con pistola y regulador de presión - Desincrustacion de polvo y Harina - Armado de Frames de plastico. -Reporte digital de la actividad.,Servicio de Mantenimiento a 32 VFD PowerFlex MCA. Allen Bradley,1.0,16800.0
SO948,2020-08-26,MONDELEZ MEXICO,SERVICIOS FTS,28246.0,"Mantenimiento a Tablero Electrico de control de Horno L5  Incluído en mantenimiento:  - Toma de termografías y reporte con analisis termografico. - Rsportes de Mantenimiento digitales y de analisis en tiempo real con aplicacion mobil. - Aspirado de tablero y componentes - Limpieza de gabinete exterior e interior - Reapriete de tornillería con torque controlado en base a Workmanship standar de Rockwell Automation. - Reacomodo de cables, canaletas y conecciónes mal ubicadas. - Prueba ""Pull check"" punto por punto",Mantenimiento a Tablero Electrico,1.0,4350.0
